zone_name,latitude,longitude,time_hour,is_festival_period,is_monsoon_heavy_rain,previous_incidents,crowd_level,weather_risk,tourist_density,zone_risk,risk_score,risk_label
Annamalaiyar Temple (Base),12.227251659848728,79.06966315070014,1,0,0,0,Medium,Medium,Medium,Low,19.7,Low
Annamalaiyar Temple (Base),12.22529555355769,79.0682418939006,0,0,0,3,Low,High,Low,Low,38.6,Medium
Annamalaiyar Temple (Base),12.227851623807702,79.06752510054707,7,0,0,1,Low,Medium,Medium,Low,16.7,Low
Annamalaiyar Temple (Base),12.226511904537405,79.06819737535295,0,0,0,1,Low,Medium,Low,Low,20.9,Low
Annamalaiyar Temple (Base),12.226938467234138,79.06762582988587,20,0,0,1,High,Low,Low,Low,10.7,Low
Annamalaiyar Temple (Base),12.22627719192318,79.06745827455187,19,0,1,0,Medium,Low,Low,Low,8.8,Low
Annamalaiyar Temple (Base),12.224212199685072,79.06666817106189,18,0,0,4,Medium,High,High,Low,44.9,Medium
Annamalaiyar Temple (Base),12.226151419275283,79.06854114102998,13,0,0,0,Low,Medium,Medium,Low,9.3,Low
Annamalaiyar Temple (Base),12.226056249433086,79.06961518894579,18,0,0,0,Medium,Low,Medium,Low,3.3,Low
Annamalaiyar Temple (Base),12.224145358658784,79.06831413822172,3,0,0,3,High,Low,Medium,Low,21.5,Low
Annamalaiyar Temple (Base),12.226064985830734,79.06727418194075,7,0,0,0,Low,Low,Low,Low,0.0,Low
Annamalaiyar Temple (Base),12.226681212679681,79.0681812318357,17,0,0,1,Low,Low,Medium,Low,4.1,Low
Annamalaiyar Temple (Base),12.224936744678804,79.0667805226501,21,0,0,3,High,Low,High,Low,25.8,Low
Annamalaiyar Temple (Base),12.227309860126343,79.06812236294878,21,0,0,1,Low,Low,Medium,Low,11.2,Low
Annamalaiyar Temple (Base),12.224072333236531,79.0659276291837,17,0,1,2,Low,Low,Low,Low,14.3,Low
Annamalaiyar Temple (Base),12.2259307831697,79.06971922680682,23,0,0,2,Medium,High,High,Low,33.7,Medium
Annamalaiyar Temple (Base),12.224396888331034,79.06768027664675,14,0,1,2,Low,Low,Medium,Low,21.7,Low
Annamalaiyar Temple (Base),12.224024957143804,79.06714303243315,6,0,0,0,Medium,Low,Medium,Low,0.6,Low
Annamalaiyar Temple (Base),12.22438648798563,79.06926657164155,22,0,0,1,High,Low,High,Low,18.7,Low
Annamalaiyar Temple (Base),12.226800255792055,79.06903783732932,8,0,1,1,High,Low,Medium,Low,11.2,Low
Annamalaiyar Temple (Base),12.226457159170183,79.06622056704354,15,0,0,0,Medium,Low,High,Low,9.4,Low
Annamalaiyar Temple (Base),12.227616586788065,79.06801796104023,8,0,0,2,High,Low,High,Low,15.2,Low
Annamalaiyar Temple (Base),12.226245438900706,79.06771085502858,14,0,0,1,Low,Low,Medium,Low,6.3,Low
Annamalaiyar Temple (Base),12.227922795291596,79.06836324542658,11,0,0,1,High,Medium,High,Low,14.2,Low
Annamalaiyar Temple (Base),12.22459227927076,79.06617581455919,2,0,0,2,Low,Low,Low,Low,21.5,Low
Annamalaiyar Temple (Base),12.225553336714515,79.06620359610456,11,0,0,1,Medium,Medium,Medium,Low,30.9,Medium
Annamalaiyar Temple (Base),12.227157184632805,79.0690314166309,2,0,0,4,Medium,Low,Low,Low,30.0,Medium
Annamalaiyar Temple (Base),12.225904145303218,79.06712446070395,4,0,0,0,Medium,Medium,High,Low,24.3,Low
Annamalaiyar Temple (Base),12.227307230815494,79.06975024412128,22,0,0,1,High,Low,High,Low,23.0,Low
Annamalaiyar Temple (Base),12.226559082798778,79.06796771959098,10,0,0,2,High,Medium,High,Low,21.6,Low
Annamalaiyar Temple (Base),12.226011151183064,79.06678861898683,13,0,1,2,Medium,Low,High,Low,13.2,Low
Annamalaiyar Temple (Base),12.225251161317916,79.06590009311842,19,0,0,1,High,Medium,High,Low,23.5,Low
Annamalaiyar Temple (Base),12.225154772957278,79.06884567176847,23,0,0,1,Low,High,Low,Low,37.0,Medium
Annamalaiyar Temple (Base),12.225148501736587,79.06875338373462,8,0,1,1,High,Low,Medium,Low,4.2,Low
Annamalaiyar Temple (Base),12.224404494930857,79.06799967599213,17,0,0,0,High,High,Low,Low,10.8,Low
Annamalaiyar Temple (Base),12.225349705487302,79.06876647359786,7,0,1,0,Low,Low,High,Low,2.5,Low
Annamalaiyar Temple (Base),12.2267832501059,79.06731193464248,16,0,0,0,Low,Medium,Low,Low,8.8,Low
Annamalaiyar Temple (Base),12.22477349265016,79.06940002941666,1,0,0,1,High,Low,Medium,Low,17.6,Low
Annamalaiyar Temple (Base),12.225271101009243,79.06922263845767,21,0,0,0,High,Low,Medium,Low,2.2,Low
Annamalaiyar Temple (Base),12.225993357591493,79.06952356872159,23,0,0,1,Low,Low,Medium,Low,18.6,Low
Annamalaiyar Temple (Base),12.224190378935418,79.06740428475727,23,0,0,1,High,Low,Medium,Low,8.1,Low
Annamalaiyar Temple (Base),12.22755524164454,79.0676576879495,13,0,0,2,Low,Medium,Medium,Low,23.0,Low
Annamalaiyar Temple (Base),12.225561642007928,79.06758128897474,22,0,0,1,Low,Low,Medium,Low,26.0,Low
Annamalaiyar Temple (Base),12.226628458420421,79.06710633800691,12,0,0,1,Medium,High,Low,Low,23.2,Low
Annamalaiyar Temple (Base),12.22600580865822,79.06602315217812,20,0,0,0,High,Low,Medium,Low,0.0,Low
Annamalaiyar Temple (Base),12.22468787215538,79.06775557411466,20,0,0,2,High,Low,Medium,Low,9.1,Low
Annamalaiyar Temple (Base),12.22459349817851,79.06828920159599,10,0,0,0,High,High,Medium,Low,19.0,Low
Annamalaiyar Temple (Base),12.2244753881811,79.06830904328194,6,0,0,0,Medium,Medium,Medium,Low,9.2,Low
Annamalaiyar Temple (Base),12.224602632624098,79.0661574780429,5,0,0,0,High,Medium,Medium,Low,0.6,Low
Annamalaiyar Temple (Base),12.227325301301931,79.06615338153196,23,0,0,0,Low,Low,Medium,Low,18.0,Low
Annamalaiyar Temple (Base),12.224762626507056,79.0683011843131,0,0,1,0,Low,High,Medium,Low,27.2,Low
Annamalaiyar Temple (Base),12.224616604589176,79.06625765432636,3,0,0,0,Low,Low,High,Low,22.9,Low
Annamalaiyar Temple (Base),12.226279930822843,79.06848208121701,8,0,0,0,Medium,Low,Low,Low,0.0,Low
Annamalaiyar Temple (Base),12.225610496290084,79.06764218355593,9,0,1,0,High,Low,Medium,Low,0.0,Low
Annamalaiyar Temple (Base),12.224536060543608,79.06872675196959,21,0,0,0,High,Medium,Low,Low,11.8,Low
Annamalaiyar Temple (Base),12.22785703278508,79.06806889472354,10,0,0,2,High,Medium,Medium,Low,18.2,Low
Annamalaiyar Temple (Base),12.224779356447627,79.0682334287999,12,0,0,0,Medium,Medium,Low,Low,10.5,Low
Annamalaiyar Temple (Base),12.224736516722382,79.06891051149768,22,0,1,0,Medium,Medium,Medium,Low,18.5,Low
Annamalaiyar Temple (Base),12.224944196257745,79.06732685529947,12,0,1,0,Medium,High,Medium,Low,10.5,Low
Annamalaiyar Temple (Base),12.227915183184752,79.06877767320076,17,1,0,1,Low,Medium,Low,Low,18.9,Low
Annamalaiyar Temple (Base),12.226930674923954,79.0688500545158,13,0,0,1,Low,Low,Medium,Low,9.3,Low
Annamalaiyar Temple (Base),12.227231775911825,79.0667818410377,23,0,0,0,Medium,Medium,Medium,Low,28.2,Low
Annamalaiyar Temple (Base),12.22727205375013,79.06829045984361,22,0,0,0,High,Medium,Low,Low,8.4,Low
Annamalaiyar Temple (Base),12.224726380911655,79.0680612880897,15,0,0,1,Low,Medium,Medium,Low,22.6,Low
Annamalaiyar Temple (Base),12.225863981467322,79.06946794175995,20,0,0,2,Medium,Low,Medium,Low,20.6,Low
Annamalaiyar Temple (Base),12.227123144748408,79.06818931705803,6,0,1,2,High,Medium,High,Low,26.8,Low
Annamalaiyar Temple (Base),12.225312930003152,79.06909726114856,10,0,0,1,High,Medium,Medium,Low,18.2,Low
Annamalaiyar Temple (Base),12.226911026315337,79.06969885532105,8,0,0,1,High,Medium,Low,Low,9.4,Low
Annamalaiyar Temple (Base),12.227223286402333,79.067968176689,23,0,0,1,High,Medium,Low,Low,21.8,Low
Annamalaiyar Temple (Base),12.22405816779262,79.06694668999921,10,1,0,1,Medium,High,Medium,Low,32.2,Medium
Annamalaiyar Temple (Base),12.227467074265165,79.06848792102171,6,0,0,1,Medium,Low,Medium,Low,0.4,Low
Annamalaiyar Temple (Base),12.226846689120434,79.06874916444852,11,0,0,0,Low,Medium,Low,Low,0.0,Low
Annamalaiyar Temple (Base),12.226996381376694,79.06877478061641,15,0,0,1,High,Low,Low,Low,0.0,Low
Annamalaiyar Temple (Base),12.226592181745072,79.06601341644243,2,0,1,1,Medium,Low,High,Low,17.1,Low
Annamalaiyar Temple (Base),12.226858358231057,79.06946201733624,12,0,0,2,Medium,Low,Low,Low,9.2,Low
Annamalaiyar Temple (Base),12.22662330491312,79.06713339469613,23,0,0,1,Low,High,Medium,Low,28.2,Low
Annamalaiyar Temple (Base),12.227120071921206,79.0688829433564,19,1,0,1,Low,Low,Medium,Low,9.6,Low
Annamalaiyar Temple (Base),12.224733003317747,79.06630279822976,22,0,0,1,Low,Low,Medium,Low,10.2,Low
Annamalaiyar Temple (Base),12.227213971533105,79.06697090158997,14,0,0,0,Medium,Low,High,Low,7.0,Low
Annamalaiyar Temple (Base),12.226140668381833,79.06597257336541,4,0,0,2,Low,High,Medium,Low,43.8,Medium
Annamalaiyar Temple (Base),12.224268510196202,79.06926303848621,9,0,0,2,Low,Low,Low,Low,16.4,Low
Annamalaiyar Temple (Base),12.22782101134195,79.06806584452117,10,0,0,2,Low,Low,Low,Low,15.9,Low
Annamalaiyar Temple (Base),12.224879987550219,79.06908642408342,23,0,0,1,Medium,Low,Medium,Low,22.0,Low
Annamalaiyar Temple (Base),12.226812944187055,79.06617849922164,22,0,0,0,Medium,Low,Medium,Low,3.5,Low
Annamalaiyar Temple (Base),12.227982190395327,79.06972760131939,19,1,0,0,Low,Low,High,Low,1.0,Low
Annamalaiyar Temple (Base),12.227793352202369,79.06802248135514,0,0,0,0,Low,Low,Low,Low,11.4,Low
Annamalaiyar Temple (Base),12.224241867301394,79.0660193463468,8,0,0,0,Medium,Medium,Low,Low,0.7,Low
Annamalaiyar Temple (Base),12.22652621988208,79.0659049022524,22,0,0,0,Medium,Low,High,Low,17.9,Low
Annamalaiyar Temple (Base),12.227452785988215,79.06700356921806,15,0,0,1,Medium,Low,Medium,Low,8.4,Low
Annamalaiyar Temple (Base),12.225231215064595,79.0689816695788,6,0,0,2,Low,Medium,Medium,Low,27.5,Low
Annamalaiyar Temple (Base),12.2256242116418,79.06837382924277,21,0,0,2,Medium,Low,Medium,Low,13.6,Low
Annamalaiyar Temple (Base),12.224519341267428,79.06916418972392,8,0,0,0,High,Medium,High,Low,14.8,Low
Annamalaiyar Temple (Base),12.226633073232241,79.06611041293785,10,0,1,1,Medium,Low,High,Low,10.9,Low
Annamalaiyar Temple (Base),12.227768662243546,79.06772255885718,10,0,0,0,Low,Medium,Low,Low,10.1,Low
Annamalaiyar Temple (Base),12.22725734978289,79.06662163624947,14,0,0,1,High,Low,Medium,Low,10.1,Low
Annamalaiyar Temple (Base),12.227824085101648,79.06649895312704,15,0,0,0,High,Medium,Low,Low,6.6,Low
Annamalaiyar Temple (Base),12.22434751576252,79.06828829574374,4,0,0,0,High,Low,High,Low,13.0,Low
Annamalaiyar Temple (Base),12.224227542339396,79.0667779465204,7,0,1,1,Medium,Medium,High,Low,16.3,Low
Annamalaiyar Temple (Base),12.226944060983529,79.06879502305338,1,0,0,2,High,Medium,High,Low,36.2,Medium
Annamalaiyar Temple (Base),12.224071549443801,79.06929561545564,21,0,0,0,High,Low,High,Low,4.3,Low
Annamalaiyar Temple (Base),12.226303931354222,79.06845585515994,7,0,1,0,High,Medium,High,Low,6.2,Low
Annamalaiyar Temple (Base),12.225976696559902,79.06586736749577,14,0,0,2,Medium,Medium,Low,Low,16.3,Low
Annamalaiyar Temple (Base),12.227536125177725,79.06750547036631,21,1,0,0,Low,High,Medium,Low,27.3,Low
Annamalaiyar Temple (Base),12.22416511897027,79.0671753254465,15,0,0,0,High,Low,Medium,Low,0.4,Low
Annamalaiyar Temple (Base),12.227451924801688,79.06973867343999,19,0,0,1,Low,Medium,Low,Low,8.6,Low
Annamalaiyar Temple (Base),12.224115436312667,79.06925375943814,18,0,0,1,Low,Low,High,Low,15.0,Low
Annamalaiyar Temple (Base),12.225761527055083,79.06733715852353,2,0,1,0,Medium,High,Low,Low,20.4,Low
Annamalaiyar Temple (Base),12.226173034774156,79.06693342706295,5,0,0,1,High,High,Medium,Low,29.3,Low
Annamalaiyar Temple (Base),12.225566656046276,79.06889972241845,5,0,0,0,Low,Low,Low,Low,0.0,Low
Annamalaiyar Temple (Base),12.225458918810784,79.06814492519388,14,0,0,1,Medium,Low,High,Low,21.0,Low
Annamalaiyar Temple (Base),12.226577133138429,79.06936909027961,23,0,0,1,High,High,Low,Low,35.6,Medium
Annamalaiyar Temple (Base),12.225533437706014,79.06697718065757,1,0,0,1,Medium,Low,Medium,Low,13.1,Low
Annamalaiyar Temple (Base),12.226173242160957,79.06957428213943,11,0,0,1,Medium,Low,High,Low,16.2,Low
Annamalaiyar Temple (Base),12.227950782189897,79.06638730305322,10,0,0,0,Medium,Medium,Medium,Low,12.6,Low
Annamalaiyar Temple (Base),12.224712846075064,79.06599698447296,18,0,0,0,Low,High,High,Low,33.7,Medium
Annamalaiyar Temple (Base),12.224057757505953,79.0687441725694,18,0,0,1,Low,High,Low,Low,23.4,Low
Annamalaiyar Temple (Base),12.225284820924792,79.06703135669493,0,0,0,1,High,Medium,Medium,Low,18.2,Low
Annamalaiyar Temple (Base),12.224558150818691,79.0674954298718,3,0,1,1,High,Low,High,Low,21.9,Low
Annamalaiyar Temple (Base),12.225061565283495,79.0664404696192,14,0,0,0,High,Medium,High,Low,7.6,Low
Annamalaiyar Temple (Base),12.22746496342181,79.0693359497588,16,0,0,1,High,Low,Medium,Low,0.0,Low
Annamalaiyar Temple (Base),12.226330600762246,79.0690156673818,16,0,0,0,High,Medium,Medium,Low,4.6,Low
Annamalaiyar Temple (Base),12.22436203525083,79.06665411743087,18,0,0,1,Low,Low,Medium,Low,13.6,Low
Annamalaiyar Temple (Base),12.22604914820925,79.06748289773684,14,1,0,0,Medium,Medium,Medium,Low,10.8,Low
Annamalaiyar Temple (Base),12.22495686066057,79.06875042156138,12,0,0,2,Medium,Medium,Low,Low,21.8,Low
Annamalaiyar Temple (Base),12.226072115866025,79.06781873370159,12,0,0,3,High,Medium,Medium,Low,21.4,Low
Annamalaiyar Temple (Base),12.224664388099663,79.06677907600316,16,0,0,0,Low,Medium,Medium,Low,6.7,Low
Annamalaiyar Temple (Base),12.225811530716511,79.06671224138617,10,0,0,1,Low,High,High,Low,30.6,Medium
Annamalaiyar Temple (Base),12.22513091204686,79.06745344014925,15,0,1,2,High,Medium,High,Low,19.5,Low
Annamalaiyar Temple (Base),12.22433484592988,79.06951023374978,8,0,0,1,High,Low,Low,Low,6.0,Low
Annamalaiyar Temple (Base),12.226282768339406,79.06593348570213,14,0,0,1,Medium,Medium,Medium,Low,19.4,Low
Annamalaiyar Temple (Base),12.227951523897714,79.06588944806398,11,0,0,2,High,Medium,High,Low,22.8,Low
Annamalaiyar Temple (Base),12.227986041863145,79.06936851175769,12,0,0,1,High,Medium,Medium,Low,23.5,Low
Annamalaiyar Temple (Base),12.227020844461402,79.06656477074006,10,0,0,0,Medium,Low,Medium,Low,6.0,Low
Annamalaiyar Temple (Base),12.2243307865396,79.06675881835531,22,0,0,0,Low,Low,High,Low,10.7,Low
Annamalaiyar Temple (Base),12.225655407230665,79.0692725868687,4,0,0,1,Medium,Low,High,Low,17.2,Low
Annamalaiyar Temple (Base),12.227877426768552,79.06710675386094,3,0,1,3,Low,Low,Medium,Low,29.3,Low
Annamalaiyar Temple (Base),12.227417834484433,79.06781946209378,2,0,1,0,Medium,Low,Low,Low,4.9,Low
Annamalaiyar Temple (Base),12.226934761775825,79.0687607197522,6,0,0,2,Low,Low,High,Low,14.8,Low
Annamalaiyar Temple (Base),12.226137421759782,79.06908721694401,23,0,0,1,Medium,High,High,Low,32.9,Medium
Annamalaiyar Temple (Base),12.225897721088621,79.06890053672011,6,0,0,1,High,Low,Medium,Low,1.4,Low
Annamalaiyar Temple (Base),12.227900884306608,79.06863139950656,17,0,0,1,Medium,Medium,Medium,Low,22.6,Low
Annamalaiyar Temple (Base),12.224293644226046,79.06801607937611,21,0,0,1,Medium,Low,High,Low,15.2,Low
Annamalaiyar Temple (Base),12.22739540983499,79.0696908365487,13,0,0,0,Medium,Low,Medium,Low,4.5,Low
Annamalaiyar Temple (Base),12.22622222338802,79.06830671584129,0,0,0,0,Low,High,High,Low,28.5,Low
Annamalaiyar Temple (Base),12.22410645570773,79.06651295467118,16,0,0,1,Low,Low,Low,Low,11.3,Low
Annamalaiyar Temple (Base),12.226105056511507,79.06894293878541,21,0,0,1,Low,Medium,Low,Low,15.5,Low
Annamalaiyar Temple (Base),12.225523322564726,79.06652450364155,18,0,0,2,Medium,Low,Low,Low,16.1,Low
Annamalaiyar Temple (Base),12.226269865645602,79.06736227144029,16,0,0,1,Medium,High,Medium,Low,28.9,Low
Annamalaiyar Temple (Base),12.224747276097107,79.06746968293005,2,0,0,0,Low,High,Low,Low,23.4,Low
Annamalaiyar Temple (Base),12.22431823098297,79.06718102055937,21,0,0,3,High,High,Medium,Low,30.6,Medium
Annamalaiyar Temple (Base),12.226054670856042,79.06902197912004,22,0,0,1,High,Medium,Low,Low,21.8,Low
Annamalaiyar Temple (Base),12.227703460610925,79.06936481412629,19,0,0,0,Low,Medium,Low,Low,3.6,Low
Annamalaiyar Temple (Base),12.22589207297301,79.06886239510509,16,0,0,1,Low,Low,Low,Low,12.6,Low
Annamalaiyar Temple (Base),12.22578839802584,79.06892029172747,2,0,0,1,Medium,Medium,High,Low,31.5,Medium
Annamalaiyar Temple (Base),12.227466728702224,79.06776671041081,3,0,0,1,High,Low,Low,Low,14.8,Low
Annamalaiyar Temple (Base),12.227652535380741,79.06971197926971,21,0,0,0,Low,Medium,Medium,Low,5.3,Low
Annamalaiyar Temple (Base),12.224433925533626,79.06798557013732,5,0,0,3,High,Low,High,Low,18.3,Low
Annamalaiyar Temple (Base),12.225286268627576,79.06919839130244,17,0,0,0,Low,Low,High,Low,12.3,Low
Annamalaiyar Temple (Base),12.224285911281404,79.06695291294479,21,0,0,1,Medium,Low,Medium,Low,20.5,Low
Annamalaiyar Temple (Base),12.227079815201698,79.06689201957123,6,0,0,0,Medium,Low,High,Low,8.8,Low
Annamalaiyar Temple (Base),12.225644642785102,79.0667209064763,11,0,0,1,Medium,Medium,Medium,Low,20.5,Low
Annamalaiyar Temple (Base),12.22784841349607,79.06948901915294,17,0,0,1,Low,Medium,Medium,Low,21.0,Low
Annamalaiyar Temple (Base),12.224490733039143,79.06735421573607,12,0,0,1,High,Medium,Medium,Low,17.6,Low
Annamalaiyar Temple (Base),12.225068187603949,79.06912716076111,16,0,0,0,Medium,Medium,Medium,Low,13.3,Low
Annamalaiyar Temple (Base),12.226021638643722,79.0677667740931,3,0,0,3,High,Low,Low,Low,25.7,Low
Annamalaiyar Temple (Base),12.226462599783574,79.0679780514397,13,1,0,0,High,Low,High,Low,0.0,Low
Annamalaiyar Temple (Base),12.226752378718002,79.06874517730444,10,0,0,3,Medium,Low,Medium,Low,13.4,Low
Annamalaiyar Temple (Base),12.225114441419775,79.06781064318425,3,0,0,0,High,Low,High,Low,6.1,Low
Annamalaiyar Temple (Base),12.227142189747418,79.06694945924967,2,0,0,2,Low,Low,Medium,Low,29.5,Low
Annamalaiyar Temple (Base),12.226860040132555,79.06652603042559,12,0,0,2,Medium,Low,Low,Low,6.9,Low
Annamalaiyar Temple (Base),12.226747943354482,79.06705754663194,9,0,0,1,Low,Low,Medium,Low,10.6,Low
Annamalaiyar Temple (Base),12.224087072633465,79.06699454610438,10,0,0,1,Medium,High,High,Low,37.0,Medium
Annamalaiyar Temple (Base),12.225027222147085,79.06911136964223,14,0,0,0,Low,Low,High,Low,8.6,Low
Annamalaiyar Temple (Base),12.226655646006428,79.06938528568368,15,0,0,0,Medium,Medium,Medium,Low,13.8,Low
Annamalaiyar Temple (Base),12.224880758048444,79.06947348481535,13,0,0,3,Low,Low,High,Low,28.6,Low
Annamalaiyar Temple (Base),12.226871606720474,79.06630169661875,0,0,1,0,High,High,High,Low,26.2,Low
Annamalaiyar Temple (Base),12.224282111628389,79.0680370229118,0,0,0,3,High,Low,Medium,Low,33.0,Medium
Annamalaiyar Temple (Base),12.226859703755482,79.06905736257022,14,0,0,1,Low,Low,High,Low,11.3,Low
Annamalaiyar Temple (Base),12.224154428050813,79.06849369237258,21,0,0,1,High,High,Medium,Low,22.9,Low
Annamalaiyar Temple (Base),12.227209586435169,79.0693445501672,18,0,0,0,Medium,Low,High,Low,1.7,Low
Annamalaiyar Temple (Base),12.225606874838254,79.06762559278387,19,0,0,2,Low,Low,Medium,Low,18.2,Low
Annamalaiyar Temple (Base),12.22718447176682,79.06909306798617,7,0,0,1,Low,Low,Medium,Low,18.0,Low
Annamalaiyar Temple (Base),12.22524276216466,79.06910202103903,11,0,0,1,Medium,Low,High,Low,15.5,Low
Annamalaiyar Temple (Base),12.22606232323485,79.06652958763317,12,0,0,2,Medium,Low,High,Low,26.3,Low
Annamalaiyar Temple (Base),12.226013604552476,79.06708195653088,11,0,1,0,High,Low,Medium,Low,1.6,Low
Annamalaiyar Temple (Base),12.225764710376048,79.06605439863252,10,0,0,0,Medium,High,Low,Low,10.1,Low
Annamalaiyar Temple (Base),12.224752766583437,79.06849971543042,0,0,0,1,Medium,High,High,Low,34.9,Medium
Annamalaiyar Temple (Base),12.224501451359199,79.06669663003187,4,0,0,0,Medium,Low,Medium,Low,15.1,Low
Annamalaiyar Temple (Base),12.226381163939863,79.06871883789398,23,0,0,0,Low,Low,Low,Low,11.0,Low
Annamalaiyar Temple (Base),12.225811711550561,79.06588001751301,0,0,0,0,Low,High,High,Low,31.2,Medium
Annamalaiyar Temple (Base),12.227988164881586,79.06785508355563,18,0,0,0,Medium,Medium,Medium,Low,7.1,Low
Annamalaiyar Temple (Base),12.225502397587993,79.06877111086918,4,0,0,0,Medium,Medium,Low,Low,24.6,Low
Annamalaiyar Temple (Base),12.224565278443352,79.06683006551896,7,0,0,2,Low,High,High,Low,36.7,Medium
Annamalaiyar Temple (Base),12.22571665357104,79.06613755943027,5,0,0,2,High,Low,High,Low,13.6,Low
Annamalaiyar Temple (Base),12.22401078949603,79.06754803328772,16,0,0,0,Medium,Low,High,Low,10.1,Low
Annamalaiyar Temple (Base),12.2272507342427,79.06582889094483,14,0,0,0,High,Medium,Low,Low,1.5,Low
Annamalaiyar Temple (Base),12.22565606800956,79.06836694354267,18,0,0,1,Low,Low,Low,Low,2.9,Low
Annamalaiyar Temple (Base),12.227424496049931,79.0679679789466,7,0,0,1,High,Low,Medium,Low,3.2,Low
Annamalaiyar Temple (Base),12.224102761175327,79.06692934954181,8,0,0,1,Low,Low,Low,Low,14.6,Low
Annamalaiyar Temple (Base),12.227062771447725,79.06815789736115,13,0,0,1,Low,High,High,Low,31.2,Medium
Annamalaiyar Temple (Base),12.2246658261046,79.06850808442661,13,0,0,0,Low,Medium,Low,Low,7.1,Low
Annamalaiyar Temple (Base),12.225850516123415,79.06964534342943,23,0,0,0,Low,Medium,Medium,Low,23.3,Low
Annamalaiyar Temple (Base),12.226335655911969,79.06698799702986,19,0,0,2,Medium,High,Low,Low,35.2,Medium
Annamalaiyar Temple (Base),12.225675304354573,79.0658584999941,17,0,0,1,Low,Medium,Low,Low,10.7,Low
Annamalaiyar Temple (Base),12.225079474187673,79.06927117202615,14,0,0,0,Medium,Low,Medium,Low,0.0,Low
Annamalaiyar Temple (Base),12.225735597226917,79.06580441082718,17,0,0,2,Low,Low,High,Low,15.9,Low
Annamalaiyar Temple (Base),12.226496813764257,79.06685780596189,18,0,0,0,High,Low,Medium,Low,5.2,Low
Annamalaiyar Temple (Base),12.226067362774335,79.06734592299586,22,0,0,0,High,Low,Low,Low,1.3,Low
